index,date,store_id,sales
99,2025-01-07T08:25:51.109,store_001,3101.6765069763806
100,2025-01-08T08:25:51.109,store_001,3431.5657079732177
101,2025-01-09T08:25:51.109,store_001,3125.716742746937
102,2025-01-10T08:25:51.109,store_001,5545.641645055121
103,2025-01-11T08:25:51.109,store_001,4257.423924305307
104,2025-01-12T08:25:51.109,store_001,5034.282764658811
105,2025-01-13T08:25:51.109,store_001,6630.265895704372
106,2025-01-14T08:25:51.109,store_001,3997.1689165955
107,2025-01-15T08:25:51.109,store_001,4641.531692142519
108,2025-01-16T08:25:51.109,store_001,6022.204554172195
109,2025-01-17T08:25:51.109,store_001,3915.19266196649
110,2025-01-18T08:25:51.109,store_001,3307.919639315172
111,2025-01-19T08:25:51.109,store_001,4159.005811655072
112,2025-01-20T08:25:51.109,store_001,3644.8851490160177
113,2025-01-21T08:25:51.109,store_001,6718.790609370292
114,2025-01-22T08:25:51.109,store_001,6232.481518257668
115,2025-01-23T08:25:51.109,store_001,5533.615026041694
116,2025-01-24T08:25:51.109,store_001,6485.84236075087
117,2025-01-25T08:25:51.109,store_001,6214.688307596458
118,2025-01-26T08:25:51.109,store_001,3746.2802355441436
119,2025-01-27T08:25:51.109,store_001,6570.235993959911
120,2025-01-28T08:25:51.109,store_001,5157.368967662603
121,2025-01-29T08:25:51.109,store_001,6229.7606206562505
122,2025-01-30T08:25:51.109,store_001,6584.365199693973
123,2025-01-31T08:25:51.109,store_001,4272.013899887455
124,2025-02-01T08:25:51.109,store_001,3440.207698110707
125,2025-02-02T08:25:51.109,store_001,3911.740650167767
126,2025-02-03T08:25:51.109,store_001,4708.431154505025
127,2025-02-04T08:25:51.109,store_001,6272.059063689972
128,2025-02-05T08:25:51.109,store_001,6442.9223330253735
129,2025-02-06T08:25:51.109,store_001,3027.808522124763
130,2025-02-07T08:25:51.109,store_001,5042.989210310263
131,2025-02-08T08:25:51.109,store_001,4669.644012595116
132,2025-02-09T08:25:51.109,store_001,3888.431241882921
133,2025-02-10T08:25:51.109,store_001,3479.461469334731
134,2025-02-11T08:25:51.109,store_001,4350.460685614512
135,2025-02-12T08:25:51.109,store_001,6771.638815650076
136,2025-02-13T08:25:51.109,store_001,4292.811728083021
137,2025-02-14T08:25:51.109,store_001,5075.162486973464
138,2025-02-15T08:25:51.109,store_001,5812.075835580712
139,2025-02-16T08:25:51.109,store_001,4454.518409517176
140,2025-02-17T08:25:51.109,store_001,6887.128330883843
141,2025-02-18T08:25:51.109,store_001,6849.789179768445
142,2025-02-19T08:25:51.109,store_001,4007.1291833014566
143,2025-02-20T08:25:51.109,store_001,4988.994023569541
144,2025-02-21T08:25:51.109,store_001,4203.5132392670785
145,2025-02-22T08:25:51.109,store_001,4139.3619775098705
146,2025-02-23T08:25:51.109,store_001,3147.5477894181313
147,2025-02-24T08:25:51.109,store_001,5438.257335919588
148,2025-02-25T08:25:51.109,store_001,5010.716092915446
149,2025-02-26T08:25:51.109,store_001,3205.9150049999575
150,2025-02-27T08:25:51.109,store_001,4114.585856946445
151,2025-02-28T08:25:51.109,store_001,6633.063543866615
152,2025-03-01T08:25:51.109,store_001,3958.2475626678897
153,2025-03-02T08:25:51.109,store_001,3579.5794883648923
154,2025-03-03T08:25:51.109,store_001,4957.811041110252
155,2025-03-04T08:25:51.109,store_001,6942.601816442402
156,2025-03-05T08:25:51.109,store_001,3968.221086046002
157,2025-03-06T08:25:51.109,store_001,5688.542189623515
158,2025-03-07T08:25:51.109,store_001,6046.47846131487
159,2025-03-08T08:25:51.109,store_001,3950.5501759695985
160,2025-03-09T08:25:51.109,store_001,5912.865394447438
161,2025-03-10T08:25:51.109,store_001,4471.132530877013
162,2025-03-11T08:25:51.109,store_001,5529.223322374318
163,2025-03-12T08:25:51.109,store_001,5534.118843043579
164,2025-03-13T08:25:51.109,store_001,5143.0987362990345
165,2025-03-14T08:25:51.109,store_001,3361.1590802176333
166,2025-03-15T08:25:51.109,store_001,6341.2099823569515
167,2025-03-16T08:25:51.109,store_001,4283.120259886943
168,2025-03-17T08:25:51.109,store_001,3746.074041599417
169,2025-03-18T08:25:51.109,store_001,3163.1005662190555
170,2025-03-19T08:25:51.109,store_001,5363.571772752967
171,2025-03-20T08:25:51.109,store_001,5710.257447369129
172,2025-03-21T08:25:51.109,store_001,3066.351315711425
173,2025-03-22T08:25:51.109,store_001,5048.372233197124
174,2025-03-23T08:25:51.109,store_001,3905.983100791752
175,2025-03-24T08:25:51.109,store_001,5580.691161637799
176,2025-03-25T08:25:51.109,store_001,3697.465716019966
177,2025-03-26T08:25:51.109,store_001,5763.750952409864
178,2025-03-27T08:25:51.109,store_001,4546.94138520215
179,2025-03-28T08:25:51.109,store_001,6746.919954946938
180,2025-03-29T08:25:51.109,store_001,3550.083776583973
181,2025-03-30T08:25:51.109,store_001,4364.2654042010345
182,2025-03-31T08:25:51.109,store_001,3453.8940849623564
183,2025-04-01T08:25:51.109,store_001,6698.774473114251
184,2025-04-02T08:25:51.109,store_001,6509.357413523924
185,2025-04-03T08:25:51.109,store_001,4031.7665108606225
186,2025-04-04T08:25:51.109,store_001,5639.936184136716
187,2025-04-05T08:25:51.109,store_001,6268.888800804863
188,2025-04-06T08:25:51.109,store_001,5220.803246397849
189,2025-04-07T08:25:51.109,store_001,5118.602313424026
190,2025-04-08T08:25:51.109,store_001,3967.4091636018065
191,2025-04-09T08:25:51.109,store_001,3372.411071223597
192,2025-04-10T08:25:51.109,store_001,6588.863031813307
193,2025-04-11T08:25:51.109,store_001,6601.672228653322
194,2025-04-12T08:25:51.109,store_001,5532.405829093072
195,2025-04-13T08:25:51.109,store_001,4356.119164194803
196,2025-04-14T08:25:51.109,store_001,4396.838298450643
197,2025-04-15T08:25:51.109,store_001,5903.822715480957
198,2025-04-16T08:25:51.109,store_001,6588.441039810308
199,2025-04-17T08:25:51.109,store_001,6548.345697060469
200,2025-04-18T08:25:51.109,store_001,6119.502183430495
201,2025-04-19T08:25:51.109,store_001,5568.126584617151
202,2025-04-20T08:25:51.109,store_001,3336.559859980195
203,2025-04-21T08:25:51.109,store_001,3646.514856378455
204,2025-04-22T08:25:51.109,store_001,6594.216754108316
205,2025-04-23T08:25:51.109,store_001,5425.71623863836
206,2025-04-24T08:25:51.109,store_001,3036.7882064665187
207,2025-04-25T08:25:51.109,store_001,3405.8861714641284
208,2025-04-26T08:25:51.109,store_001,5654.007076432223
209,2025-04-27T08:25:51.109,store_001,3020.246335384875
210,2025-04-28T08:25:51.109,store_001,3643.2322056699945
211,2025-04-29T08:25:51.109,store_001,5194.935157466345
212,2025-04-30T08:25:51.109,store_001,5767.580790770773
213,2025-05-01T08:25:51.109,store_001,5607.845038010402
214,2025-05-02T08:25:51.109,store_001,3897.077237842239
215,2025-05-03T08:25:51.109,store_001,5848.716885390144
216,2025-05-04T08:25:51.109,store_001,3948.9963499872
217,2025-05-05T08:25:51.109,store_001,4301.598792637071
218,2025-05-06T08:25:51.109,store_001,5985.965620472096
219,2025-05-07T08:25:51.109,store_001,5598.531596188859
220,2025-05-08T08:25:51.109,store_001,6396.893641976712
221,2025-05-09T08:25:51.109,store_001,5630.451569201374
222,2025-05-10T08:25:51.109,store_001,5273.2344133418865
223,2025-05-11T08:25:51.109,store_001,3374.69907131237
224,2025-05-12T08:25:51.109,store_001,4470.863212237734
225,2025-05-13T08:25:51.109,store_001,4060.809470726902
226,2025-05-14T08:25:51.109,store_001,3975.9585735163346
227,2025-05-15T08:25:51.109,store_001,6892.0422190097825
228,2025-05-16T08:25:51.109,store_001,4572.390898667041
229,2025-05-17T08:25:51.109,store_001,6568.186220708453
230,2025-05-18T08:25:51.109,store_001,5524.554503989051
231,2025-05-19T08:25:51.109,store_001,6179.2452141665935
232,2025-05-20T08:25:51.109,store_001,5010.548372420768
233,2025-05-21T08:25:51.109,store_001,5307.615538505436
234,2025-05-22T08:25:51.109,store_001,4970.070775275455
235,2025-05-23T08:25:51.109,store_001,3780.971951192178
236,2025-05-24T08:25:51.109,store_001,5889.808461046021
237,2025-05-25T08:25:51.109,store_001,4123.0894497634235
238,2025-05-26T08:25:51.109,store_001,3097.2638657258153
239,2025-05-27T08:25:51.109,store_001,5581.889183628671
240,2025-05-28T08:25:51.109,store_001,3708.4427176281956
241,2025-05-29T08:25:51.109,store_001,6761.8343374116575
242,2025-05-30T08:25:51.109,store_001,6815.71430801035
243,2025-05-31T08:25:51.109,store_001,6659.457560881794
244,2025-06-01T08:25:51.109,store_001,4480.634801021777
245,2025-06-02T08:25:51.109,store_001,3061.82646611547
246,2025-06-03T08:25:51.109,store_001,6713.274250350902
247,2025-06-04T08:25:51.109,store_001,4712.736593269257
248,2025-06-05T08:25:51.109,store_001,6866.619276174679
249,2025-06-06T08:25:51.109,store_001,6854.4799083570115
250,2025-06-07T08:25:51.109,store_001,6412.03782186944
251,2025-06-08T08:25:51.109,store_001,4177.795568278343
252,2025-06-09T08:25:51.109,store_001,4540.390914407701
253,2025-06-10T08:25:51.109,store_001,6404.546686067428
254,2025-06-11T08:25:51.109,store_001,4267.688020625111
255,2025-06-12T08:25:51.109,store_001,3677.97098674437
256,2025-06-13T08:25:51.109,store_001,5227.205049833401
257,2025-06-14T08:25:51.109,store_001,6744.619096643124
258,2025-06-15T08:25:51.109,store_001,5784.119186699892
259,2025-06-16T08:25:51.109,store_001,5280.24468035746
260,2025-06-17T08:25:51.109,store_001,3388.705975083074
261,2025-06-18T08:25:51.109,store_001,5460.028906796679
262,2025-06-19T08:25:51.109,store_001,6960.215400417053
263,2025-06-20T08:25:51.109,store_001,3560.336060946096
264,2025-06-21T08:25:51.109,store_001,5073.318609454947
265,2025-06-22T08:25:51.109,store_001,6509.492287711822
266,2025-06-23T08:25:51.109,store_001,5963.074471016818
267,2025-06-24T08:25:51.109,store_001,5788.062963981072
268,2025-06-25T08:25:51.109,store_001,5809.936335948437
269,2025-06-26T08:25:51.109,store_001,4437.964604879021
270,2025-06-27T08:25:51.109,store_001,4174.3673770579735
271,2025-06-28T08:25:51.109,store_001,6237.444621914055
272,2025-06-29T08:25:51.109,store_001,6240.453578716722
273,2025-06-30T08:25:51.109,store_001,6468.289274320415
274,2025-07-01T08:25:51.109,store_001,6652.962210225885
275,2025-07-02T08:25:51.109,store_001,5045.369595443752
276,2025-07-03T08:25:51.109,store_001,5006.065178748799
277,2025-07-04T08:25:51.109,store_001,6193.180715867101
278,2025-07-05T08:25:51.109,store_001,5599.855723111061
279,2025-07-06T08:25:51.109,store_001,5807.867509030813
280,2025-07-07T08:25:51.109,store_001,6183.170677744404
281,2025-07-08T08:25:51.109,store_001,6560.021367270265
282,2025-07-09T08:25:51.109,store_001,4351.980627406143
283,2025-07-10T08:25:51.109,store_001,4502.331810559776
284,2025-07-11T08:25:51.109,store_001,3375.927759363476
285,2025-07-12T08:25:51.109,store_001,5313.120563984696
286,2025-07-13T08:25:51.109,store_001,3143.769095186968
287,2025-07-14T08:25:51.109,store_001,4862.39207252984
288,2025-07-15T08:25:51.109,store_001,5170.578538830307
289,2025-07-16T08:25:51.109,store_001,4146.165008513138
290,2025-07-17T08:25:51.109,store_001,5363.333042276043
291,2025-07-18T08:25:51.109,store_001,3122.000999756198
292,2025-07-19T08:25:51.109,store_001,3149.3927549968575
293,2025-07-20T08:25:51.109,store_001,6290.402242638633
294,2025-07-21T08:25:51.109,store_001,4440.762565645052
295,2025-07-22T08:25:51.109,store_001,3508.242050607539
296,2025-07-23T08:25:51.109,store_001,5088.973040219218
297,2025-07-24T08:25:51.109,store_001,6079.974212394443
298,2025-07-25T08:25:51.109,store_001,3863.2841099873726
299,2025-07-26T08:25:51.109,store_001,5491.5619032760005
300,2025-07-27T08:25:51.109,store_001,3341.389859975072
301,2025-07-28T08:25:51.109,store_001,3206.726884674431
302,2025-07-29T08:25:51.109,store_001,5125.418526272591
303,2025-07-30T08:25:51.109,store_001,5162.540486440426
304,2025-07-31T08:25:51.109,store_001,5549.7196059928265
305,2025-08-01T08:25:51.109,store_001,5904.365334890646
306,2025-08-02T08:25:51.109,store_001,6903.408317850139
307,2025-08-03T08:25:51.109,store_001,5065.201393204781
308,2025-08-04T08:25:51.109,store_001,4291.825891764984
309,2025-08-05T08:25:51.109,store_001,6180.744779074815
310,2025-08-06T08:25:51.109,store_001,4083.329005048297
311,2025-08-07T08:25:51.109,store_001,4755.885682822544
312,2025-08-08T08:25:51.109,store_001,3313.825525369064
313,2025-08-09T08:25:51.109,store_001,3101.40297366183
314,2025-08-10T08:25:51.109,store_001,6850.5936587117
315,2025-08-11T08:25:51.109,store_001,6343.920482048823
316,2025-08-12T08:25:51.109,store_001,5783.896824374791
317,2025-08-13T08:25:51.109,store_001,4635.81177765708
318,2025-08-14T08:25:51.109,store_001,3693.177280283383
319,2025-08-15T08:25:51.109,store_001,3625.748170684344
320,2025-08-16T08:25:51.109,store_001,4000.9715926583813
321,2025-08-17T08:25:51.109,store_001,5196.906658824482
322,2025-08-18T08:25:51.109,store_001,5858.3836908002495
323,2025-08-19T08:25:51.109,store_001,5640.789506870925
324,2025-08-20T08:25:51.109,store_001,4119.735587783771
325,2025-08-21T08:25:51.109,store_001,6819.461122652776
326,2025-08-22T08:25:51.109,store_001,5951.587666783074
327,2025-08-23T08:25:51.109,store_001,5217.416210045603
328,2025-08-24T08:25:51.109,store_001,5446.882984937409
329,2025-08-25T08:25:51.109,store_001,4678.40024971116
330,2025-08-26T08:25:51.109,store_001,3990.9239580046296
331,2025-08-27T08:25:51.109,store_001,4423.890714605046
332,2025-08-28T08:25:51.109,store_001,6031.384441857476
333,2025-08-29T08:25:51.109,store_001,3057.5739545190236
334,2025-08-30T08:25:51.109,store_001,3464.290562027665
335,2025-08-31T08:25:51.109,store_001,3184.010568087011
